,SERCODIGO,VALDATA,VALVALOR,NIVNOME,TERCODIGO
4461,GM366_TJOVERV366,1998-09-26T00:00:00-03:00,,,
4462,GM366_TJOVERV366,1998-09-27T00:00:00-03:00,,,
4463,GM366_TJOVERV366,1998-09-28T00:00:00-03:00,0.0723614292072527,,
4464,GM366_TJOVERV366,1998-09-29T00:00:00-03:00,0.0692867802686602,,
4465,GM366_TJOVERV366,1998-09-30T00:00:00-03:00,0.0650972396134085,,
4466,GM366_TJOVERV366,1998-10-01T00:00:00-03:00,0.0596204894376408,,
4467,GM366_TJOVERV366,1998-10-02T00:00:00-03:00,0.0523996923667528,,
4468,GM366_TJOVERV366,1998-10-03T00:00:00-03:00,,,
4469,GM366_TJOVERV366,1998-10-04T00:00:00-03:00,,,
4470,GM366_TJOVERV366,1998-10-05T00:00:00-03:00,0.0425438033261008,,
4471,GM366_TJOVERV366,1998-10-06T00:00:00-03:00,0.0273878906084139,,
4472,GM366_TJOVERV366,1998-10-07T00:00:00-03:00,0.0231401340642422,,
4473,GM366_TJOVERV366,1998-10-08T00:00:00-03:00,0.0173048415607376,,
4474,GM366_TJOVERV366,1998-10-09T00:00:00-03:00,0.00363973401789009,,
4475,GM366_TJOVERV366,1998-10-10T00:00:00-03:00,,,
4476,GM366_TJOVERV366,1998-10-11T00:00:00-03:00,,,
4477,GM366_TJOVERV366,1998-10-12T00:00:00-03:00,,,
4478,GM366_TJOVERV366,1998-10-13T00:00:00-03:00,0.00387198500683919,,
4479,GM366_TJOVERV366,1998-10-14T00:00:00-03:00,0.00407170889774924,,
4480,GM366_TJOVERV366,1998-10-15T00:00:00-03:00,0.00423700430045047,,
4481,GM366_TJOVERV366,1998-10-16T00:00:00-03:00,0.00436081101881983,,
4482,GM366_TJOVERV366,1998-10-17T00:00:00-03:00,,,
4483,GM366_TJOVERV366,1998-10-18T00:00:00-03:00,,,
4484,GM366_TJOVERV366,1998-10-19T00:00:00-03:00,0.00444900577664476,,
4485,GM366_TJOVERV366,1998-10-20T00:00:00-03:00,0.0044756696923689,,
4486,GM366_TJOVERV366,1998-10-21T00:00:00-03:00,0.00447937153845124,,
4487,GM366_TJOVERV366,1998-10-22T00:00:00-03:00,0.00448250776495528,,
4488,GM366_TJOVERV366,1998-10-23T00:00:00-03:00,0.00454396773473546,,
4489,GM366_TJOVERV366,1998-10-24T00:00:00-03:00,,,
4490,GM366_TJOVERV366,1998-10-25T00:00:00-03:00,,,
4491,GM366_TJOVERV366,1998-10-26T00:00:00-03:00,0.00446519154710967,,
4492,GM366_TJOVERV366,1998-10-27T00:00:00-03:00,0.00442501000777936,,
4493,GM366_TJOVERV366,1998-10-28T00:00:00-03:00,0.00439469029990972,,
4494,GM366_TJOVERV366,1998-10-29T00:00:00-03:00,0.00438753257233287,,
4495,GM366_TJOVERV366,1998-10-30T00:00:00-03:00,0.00438614691182089,,
4496,GM366_TJOVERV366,1998-10-31T00:00:00-03:00,,,
4497,GM366_TJOVERV366,1998-11-01T00:00:00-03:00,,,
4498,GM366_TJOVERV366,1998-11-02T00:00:00-03:00,,,
4499,GM366_TJOVERV366,1998-11-03T00:00:00-03:00,0.00438476615906015,,
4500,GM366_TJOVERV366,1998-11-04T00:00:00-02:00,0.00435044600372441,,
4501,GM366_TJOVERV366,1998-11-05T00:00:00-02:00,0.00426273040886276,,
4502,GM366_TJOVERV366,1998-11-06T00:00:00-02:00,0.00413050590497373,,
4503,GM366_TJOVERV366,1998-11-07T00:00:00-02:00,,,
4504,GM366_TJOVERV366,1998-11-08T00:00:00-02:00,,,
4505,GM366_TJOVERV366,1998-11-09T00:00:00-02:00,0.00396678633322194,,
4506,GM366_TJOVERV366,1998-11-10T00:00:00-02:00,0.00378375226595663,,
4507,GM366_TJOVERV366,1998-11-11T00:00:00-02:00,0.00356487262532743,,
4508,GM366_TJOVERV366,1998-11-12T00:00:00-02:00,0.00528828609457266,,
4509,GM366_TJOVERV366,1998-11-13T00:00:00-02:00,0.00712974532891451,,
4510,GM366_TJOVERV366,1998-11-14T00:00:00-02:00,,,
4511,GM366_TJOVERV366,1998-11-15T00:00:00-02:00,,,
4512,GM366_TJOVERV366,1998-11-16T00:00:00-02:00,0.0089663208711678,,
4513,GM366_TJOVERV366,1998-11-17T00:00:00-02:00,0.0108060033032936,,
4514,GM366_TJOVERV366,1998-11-18T00:00:00-02:00,0.012636556383309,,
4515,GM366_TJOVERV366,1998-11-19T00:00:00-02:00,0.0144417700095173,,
4516,GM366_TJOVERV366,1998-11-20T00:00:00-02:00,0.0161975519349652,,
4517,GM366_TJOVERV366,1998-11-21T00:00:00-02:00,,,
4518,GM366_TJOVERV366,1998-11-22T00:00:00-02:00,,,
4519,GM366_TJOVERV366,1998-11-23T00:00:00-02:00,0.0179018358805729,,
4520,GM366_TJOVERV366,1998-11-24T00:00:00-02:00,0.0195248922759545,,
4521,GM366_TJOVERV366,1998-11-25T00:00:00-02:00,0.0210506161030344,,
4522,GM366_TJOVERV366,1998-11-26T00:00:00-02:00,0.0223444868934269,,
4523,GM366_TJOVERV366,1998-11-27T00:00:00-02:00,0.0232790423163202,,
4524,GM366_TJOVERV366,1998-11-28T00:00:00-02:00,,,
4525,GM366_TJOVERV366,1998-11-29T00:00:00-02:00,,,
4526,GM366_TJOVERV366,1998-11-30T00:00:00-02:00,0.0239180935290858,,
4527,GM366_TJOVERV366,1998-12-01T00:00:00-02:00,0.0242594553744471,,
4528,GM366_TJOVERV366,1998-12-02T00:00:00-02:00,0.0242802915953393,,
4529,GM366_TJOVERV366,1998-12-03T00:00:00-02:00,0.0239760096230182,,
4530,GM366_TJOVERV366,1998-12-04T00:00:00-02:00,0.0233330979253011,,
4531,GM366_TJOVERV366,1998-12-05T00:00:00-02:00,,,
4532,GM366_TJOVERV366,1998-12-06T00:00:00-02:00,,,
4533,GM366_TJOVERV366,1998-12-07T00:00:00-02:00,0.0222972707035743,,
4534,GM366_TJOVERV366,1998-12-08T00:00:00-02:00,0.0207592022284473,,
4535,GM366_TJOVERV366,1998-12-09T00:00:00-02:00,0.0185664817951606,,
4536,GM366_TJOVERV366,1998-12-10T00:00:00-02:00,0.0153392638452733,,
4537,GM366_TJOVERV366,1998-12-11T00:00:00-02:00,0.0143502173900445,,
4538,GM366_TJOVERV366,1998-12-12T00:00:00-02:00,,,
4539,GM366_TJOVERV366,1998-12-13T00:00:00-02:00,,,
4540,GM366_TJOVERV366,1998-12-14T00:00:00-02:00,0.0134376511063964,,
4541,GM366_TJOVERV366,1998-12-15T00:00:00-02:00,0.0125432047156686,,
4542,GM366_TJOVERV366,1998-12-16T00:00:00-02:00,0.0117016666862176,,
4543,GM366_TJOVERV366,1998-12-17T00:00:00-02:00,0.0128935948587153,,
4544,GM366_TJOVERV366,1998-12-18T00:00:00-02:00,0.0137417617528472,,
4545,GM366_TJOVERV366,1998-12-19T00:00:00-02:00,,,
4546,GM366_TJOVERV366,1998-12-20T00:00:00-02:00,,,
4547,GM366_TJOVERV366,1998-12-21T00:00:00-02:00,0.0145869700697319,,
4548,GM366_TJOVERV366,1998-12-22T00:00:00-02:00,0.0152528062794396,,
4549,GM366_TJOVERV366,1998-12-23T00:00:00-02:00,0.0157531854800501,,
4550,GM366_TJOVERV366,1998-12-24T00:00:00-02:00,0.0161430868131452,,
4551,GM366_TJOVERV366,1998-12-25T00:00:00-02:00,,,
4552,GM366_TJOVERV366,1998-12-26T00:00:00-02:00,,,
4553,GM366_TJOVERV366,1998-12-27T00:00:00-02:00,,,
4554,GM366_TJOVERV366,1998-12-28T00:00:00-02:00,0.0164455852283817,,
4555,GM366_TJOVERV366,1998-12-29T00:00:00-02:00,0.0165321138127241,,
4556,GM366_TJOVERV366,1998-12-30T00:00:00-02:00,0.0163640598617269,,
4557,GM366_TJOVERV366,1998-12-31T00:00:00-02:00,0.0160537784294185,,
4558,GM366_TJOVERV366,1999-01-01T00:00:00-02:00,,,
4559,GM366_TJOVERV366,1999-01-02T00:00:00-02:00,,,
4560,GM366_TJOVERV366,1999-01-03T00:00:00-02:00,,,
4561,GM366_TJOVERV366,1999-01-04T00:00:00-02:00,0.0155845310727198,,
4562,GM366_TJOVERV366,1999-01-05T00:00:00-02:00,0.0150343269008404,,
4563,GM366_TJOVERV366,1999-01-06T00:00:00-02:00,0.0143625140082916,,
4564,GM366_TJOVERV366,1999-01-07T00:00:00-02:00,0.0135562446175256,,
4565,GM366_TJOVERV366,1999-01-08T00:00:00-02:00,0.0126101805118911,,
4566,GM366_TJOVERV366,1999-01-09T00:00:00-02:00,,,
4567,GM366_TJOVERV366,1999-01-10T00:00:00-02:00,,,
4568,GM366_TJOVERV366,1999-01-11T00:00:00-02:00,0.011518251290892,,
4569,GM366_TJOVERV366,1999-01-12T00:00:00-02:00,0.0101496829482826,,
4570,GM366_TJOVERV366,1999-01-13T00:00:00-02:00,0.00874325465441318,,
4571,GM366_TJOVERV366,1999-01-14T00:00:00-02:00,0.00720011010996693,,
4572,GM366_TJOVERV366,1999-01-15T00:00:00-02:00,0.00545154161704398,,
4573,GM366_TJOVERV366,1999-01-16T00:00:00-02:00,,,
4574,GM366_TJOVERV366,1999-01-17T00:00:00-02:00,,,
4575,GM366_TJOVERV366,1999-01-18T00:00:00-02:00,0.00293781120404705,,
4576,GM366_TJOVERV366,1999-01-19T00:00:00-02:00,0.00555387834884785,,
4577,GM366_TJOVERV366,1999-01-20T00:00:00-02:00,0.0072939681356478,,
4578,GM366_TJOVERV366,1999-01-21T00:00:00-02:00,0.00929383107273429,,
4579,GM366_TJOVERV366,1999-01-22T00:00:00-02:00,0.0103141870406362,,
4580,GM366_TJOVERV366,1999-01-23T00:00:00-02:00,,,
4581,GM366_TJOVERV366,1999-01-24T00:00:00-02:00,,,
4582,GM366_TJOVERV366,1999-01-25T00:00:00-02:00,0.0110812174909113,,
4583,GM366_TJOVERV366,1999-01-26T00:00:00-02:00,0.0116577706792029,,
4584,GM366_TJOVERV366,1999-01-27T00:00:00-02:00,0.0129076881031514,,
4585,GM366_TJOVERV366,1999-01-28T00:00:00-02:00,0.0150349681126793,,
4586,GM366_TJOVERV366,1999-01-29T00:00:00-02:00,0.0178000399467046,,
4587,GM366_TJOVERV366,1999-01-30T00:00:00-02:00,,,
4588,GM366_TJOVERV366,1999-01-31T00:00:00-02:00,,,
4589,GM366_TJOVERV366,1999-02-01T00:00:00-02:00,0.0213040604149436,,
4590,GM366_TJOVERV366,1999-02-02T00:00:00-02:00,0.0239415089536407,,
4591,GM366_TJOVERV366,1999-02-03T00:00:00-02:00,0.0257830941964421,,
4592,GM366_TJOVERV366,1999-02-04T00:00:00-02:00,0.0270129197287338,,
4593,GM366_TJOVERV366,1999-02-05T00:00:00-02:00,0.0277424876009402,,
4594,GM366_TJOVERV366,1999-02-06T00:00:00-02:00,,,
4595,GM366_TJOVERV366,1999-02-07T00:00:00-02:00,,,
4596,GM366_TJOVERV366,1999-02-08T00:00:00-02:00,0.0280458549134775,,
4597,GM366_TJOVERV366,1999-02-09T00:00:00-02:00,0.0280005720408185,,
4598,GM366_TJOVERV366,1999-02-10T00:00:00-02:00,0.0275048472569497,,
4599,GM366_TJOVERV366,1999-02-11T00:00:00-02:00,0.0268372290061465,,
4600,GM366_TJOVERV366,1999-02-12T00:00:00-02:00,0.0257406022116441,,
4601,GM366_TJOVERV366,1999-02-13T00:00:00-02:00,,,
4602,GM366_TJOVERV366,1999-02-14T00:00:00-03:00,,,
4603,GM366_TJOVERV366,1999-02-15T00:00:00-03:00,,,
4604,GM366_TJOVERV366,1999-02-16T00:00:00-03:00,,,
4605,GM366_TJOVERV366,1999-02-17T00:00:00-03:00,0.0243284400892239,,
4606,GM366_TJOVERV366,1999-02-18T00:00:00-03:00,0.0221625749624753,,
4607,GM366_TJOVERV366,1999-02-19T00:00:00-03:00,0.0210545562787258,,
4608,GM366_TJOVERV366,1999-02-20T00:00:00-03:00,,,
4609,GM366_TJOVERV366,1999-02-21T00:00:00-03:00,,,
4610,GM366_TJOVERV366,1999-02-22T00:00:00-03:00,0.0196555383241704,,
4611,GM366_TJOVERV366,1999-02-23T00:00:00-03:00,0.0184553636478755,,
4612,GM366_TJOVERV366,1999-02-24T00:00:00-03:00,0.0164712959207708,,
4613,GM366_TJOVERV366,1999-02-25T00:00:00-03:00,0.013804665497971,,
4614,GM366_TJOVERV366,1999-02-26T00:00:00-03:00,0.00996606979667668,,
4615,GM366_TJOVERV366,1999-02-27T00:00:00-03:00,,,
4616,GM366_TJOVERV366,1999-02-28T00:00:00-03:00,,,
4617,GM366_TJOVERV366,1999-03-01T00:00:00-03:00,0.0062898356117104,,
4618,GM366_TJOVERV366,1999-03-02T00:00:00-03:00,0.00323522445897333,,
4619,GM366_TJOVERV366,1999-03-03T00:00:00-03:00,0.000326352259551008,,
4620,GM366_TJOVERV366,1999-03-04T00:00:00-03:00,0.000112906456595116,,
4621,GM366_TJOVERV366,1999-03-05T00:00:00-03:00,0.00912484946950584,,
4622,GM366_TJOVERV366,1999-03-06T00:00:00-03:00,,,
4623,GM366_TJOVERV366,1999-03-07T00:00:00-03:00,,,
4624,GM366_TJOVERV366,1999-03-08T00:00:00-03:00,0.0126298088082899,,
4625,GM366_TJOVERV366,1999-03-09T00:00:00-03:00,0.0149701716251121,,
4626,GM366_TJOVERV366,1999-03-10T00:00:00-03:00,0.016799641293162,,
4627,GM366_TJOVERV366,1999-03-11T00:00:00-03:00,0.0182589735251896,,
4628,GM366_TJOVERV366,1999-03-12T00:00:00-03:00,0.0193879906203946,,
4629,GM366_TJOVERV366,1999-03-13T00:00:00-03:00,,,
4630,GM366_TJOVERV366,1999-03-14T00:00:00-03:00,,,
4631,GM366_TJOVERV366,1999-03-15T00:00:00-03:00,0.0202478613652052,,
4632,GM366_TJOVERV366,1999-03-16T00:00:00-03:00,0.0208718768417638,,
4633,GM366_TJOVERV366,1999-03-17T00:00:00-03:00,0.0212838194520479,,
4634,GM366_TJOVERV366,1999-03-18T00:00:00-03:00,0.0214902307705851,,
4635,GM366_TJOVERV366,1999-03-19T00:00:00-03:00,0.0215094203820328,,
4636,GM366_TJOVERV366,1999-03-20T00:00:00-03:00,,,
4637,GM366_TJOVERV366,1999-03-21T00:00:00-03:00,,,
4638,GM366_TJOVERV366,1999-03-22T00:00:00-03:00,0.0213271850156662,,
4639,GM366_TJOVERV366,1999-03-23T00:00:00-03:00,0.0209069510081749,,
4640,GM366_TJOVERV366,1999-03-24T00:00:00-03:00,0.0202904807401121,,
4641,GM366_TJOVERV366,1999-03-25T00:00:00-03:00,0.0193406115365599,,
4642,GM366_TJOVERV366,1999-03-26T00:00:00-03:00,0.0182561602393116,,
4643,GM366_TJOVERV366,1999-03-27T00:00:00-03:00,,,
4644,GM366_TJOVERV366,1999-03-28T00:00:00-03:00,,,
4645,GM366_TJOVERV366,1999-03-29T00:00:00-03:00,0.017062941447509,,
4646,GM366_TJOVERV366,1999-03-30T00:00:00-03:00,0.0157014046148942,,
4647,GM366_TJOVERV366,1999-03-31T00:00:00-03:00,0.0141458118280217,,
4648,GM366_TJOVERV366,1999-04-01T00:00:00-03:00,,,
4649,GM366_TJOVERV366,1999-04-02T00:00:00-03:00,,,
4650,GM366_TJOVERV366,1999-04-03T00:00:00-03:00,,,
4651,GM366_TJOVERV366,1999-04-04T00:00:00-03:00,,,
4652,GM366_TJOVERV366,1999-04-05T00:00:00-03:00,0.0123388942438019,,
4653,GM366_TJOVERV366,1999-04-06T00:00:00-03:00,0.011857148735762,,
4654,GM366_TJOVERV366,1999-04-07T00:00:00-03:00,0.01349461731814,,
4655,GM366_TJOVERV366,1999-04-08T00:00:00-03:00,0.0147019415767462,,
4656,GM366_TJOVERV366,1999-04-09T00:00:00-03:00,0.0156371084101289,,
4657,GM366_TJOVERV366,1999-04-10T00:00:00-03:00,,,
4658,GM366_TJOVERV366,1999-04-11T00:00:00-03:00,,,
4659,GM366_TJOVERV366,1999-04-12T00:00:00-03:00,0.0162920112234436,,
4660,GM366_TJOVERV366,1999-04-13T00:00:00-03:00,0.0166933474285015,,
4661,GM366_TJOVERV366,1999-04-14T00:00:00-03:00,0.0168781603400932,,
4662,GM366_TJOVERV366,1999-04-15T00:00:00-03:00,0.0208444728077815,,
4663,GM366_TJOVERV366,1999-04-16T00:00:00-03:00,0.0234895510683113,,
4664,GM366_TJOVERV366,1999-04-17T00:00:00-03:00,,,
4665,GM366_TJOVERV366,1999-04-18T00:00:00-03:00,,,
4666,GM366_TJOVERV366,1999-04-19T00:00:00-03:00,0.0253001493904528,,
4667,GM366_TJOVERV366,1999-04-20T00:00:00-03:00,0.0264323183979905,,
4668,GM366_TJOVERV366,1999-04-21T00:00:00-03:00,,,
4669,GM366_TJOVERV366,1999-04-22T00:00:00-03:00,0.0269628135567744,,
4670,GM366_TJOVERV366,1999-04-23T00:00:00-03:00,0.0269426580792723,,
4671,GM366_TJOVERV366,1999-04-24T00:00:00-03:00,,,
4672,GM366_TJOVERV366,1999-04-25T00:00:00-03:00,,,
4673,GM366_TJOVERV366,1999-04-26T00:00:00-03:00,0.0263919572155451,,
4674,GM366_TJOVERV366,1999-04-27T00:00:00-03:00,0.0252488391450372,,
4675,GM366_TJOVERV366,1999-04-28T00:00:00-03:00,0.0252095988615171,,
4676,GM366_TJOVERV366,1999-04-29T00:00:00-03:00,0.0257185183165045,,
4677,GM366_TJOVERV366,1999-04-30T00:00:00-03:00,0.0257601333104427,,
4678,GM366_TJOVERV366,1999-05-01T00:00:00-03:00,,,
4679,GM366_TJOVERV366,1999-05-02T00:00:00-03:00,,,
4680,GM366_TJOVERV366,1999-05-03T00:00:00-03:00,0.025324375242071,,
4681,GM366_TJOVERV366,1999-05-04T00:00:00-03:00,0.0243746332846534,,
4682,GM366_TJOVERV366,1999-05-05T00:00:00-03:00,0.0228584022566717,,
4683,GM366_TJOVERV366,1999-05-06T00:00:00-03:00,0.0223488253843228,,
4684,GM366_TJOVERV366,1999-05-07T00:00:00-03:00,0.0215046033017219,,
4685,GM366_TJOVERV366,1999-05-08T00:00:00-03:00,,,
4686,GM366_TJOVERV366,1999-05-09T00:00:00-03:00,,,
4687,GM366_TJOVERV366,1999-05-10T00:00:00-03:00,0.021287435619444,,
4688,GM366_TJOVERV366,1999-05-11T00:00:00-03:00,0.0205988270605524,,
4689,GM366_TJOVERV366,1999-05-12T00:00:00-03:00,0.019231624329481,,
4690,GM366_TJOVERV366,1999-05-13T00:00:00-03:00,0.0187698945544568,,
4691,GM366_TJOVERV366,1999-05-14T00:00:00-03:00,0.0171582659484777,,
4692,GM366_TJOVERV366,1999-05-15T00:00:00-03:00,,,
4693,GM366_TJOVERV366,1999-05-16T00:00:00-03:00,,,
4694,GM366_TJOVERV366,1999-05-17T00:00:00-03:00,0.0187528767254282,,
4695,GM366_TJOVERV366,1999-05-18T00:00:00-03:00,0.019881315083802,,
4696,GM366_TJOVERV366,1999-05-19T00:00:00-03:00,0.0206343904774365,,
4697,GM366_TJOVERV366,1999-05-20T00:00:00-03:00,0.0235370983256024,,
4698,GM366_TJOVERV366,1999-05-21T00:00:00-03:00,0.0255762755882006,,
4699,GM366_TJOVERV366,1999-05-22T00:00:00-03:00,,,
4700,GM366_TJOVERV366,1999-05-23T00:00:00-03:00,,,
4701,GM366_TJOVERV366,1999-05-24T00:00:00-03:00,0.0269100237013348,,
4702,GM366_TJOVERV366,1999-05-25T00:00:00-03:00,0.0276346252474481,,
4703,GM366_TJOVERV366,1999-05-26T00:00:00-03:00,0.0277955558704953,,
4704,GM366_TJOVERV366,1999-05-27T00:00:00-03:00,0.0273869584652073,,
4705,GM366_TJOVERV366,1999-05-28T00:00:00-03:00,0.0275137773195879,,
4706,GM366_TJOVERV366,1999-05-29T00:00:00-03:00,,,
4707,GM366_TJOVERV366,1999-05-30T00:00:00-03:00,,,
4708,GM366_TJOVERV366,1999-05-31T00:00:00-03:00,0.0272693993489138,,
4709,GM366_TJOVERV366,1999-06-01T00:00:00-03:00,0.0266624014734455,,
4710,GM366_TJOVERV366,1999-06-02T00:00:00-03:00,0.0256035155997115,,
4711,GM366_TJOVERV366,1999-06-03T00:00:00-03:00,,,
4712,GM366_TJOVERV366,1999-06-04T00:00:00-03:00,0.0240681844181742,,
4713,GM366_TJOVERV366,1999-06-05T00:00:00-03:00,,,
4714,GM366_TJOVERV366,1999-06-06T00:00:00-03:00,,,
4715,GM366_TJOVERV366,1999-06-07T00:00:00-03:00,0.0219549283320627,,
4716,GM366_TJOVERV366,1999-06-08T00:00:00-03:00,0.0190689574465199,,
4717,GM366_TJOVERV366,1999-06-09T00:00:00-03:00,0.0179160621380905,,
4718,GM366_TJOVERV366,1999-06-10T00:00:00-03:00,0.0163524429253571,,
4719,GM366_TJOVERV366,1999-06-11T00:00:00-03:00,0.0140506346138886,,
4720,GM366_TJOVERV366,1999-06-12T00:00:00-03:00,,,
4721,GM366_TJOVERV366,1999-06-13T00:00:00-03:00,,,
4722,GM366_TJOVERV366,1999-06-14T00:00:00-03:00,0.0133537821217506,,
4723,GM366_TJOVERV366,1999-06-15T00:00:00-03:00,0.0123208791941102,,
4724,GM366_TJOVERV366,1999-06-16T00:00:00-03:00,0.0109248086223193,,
4725,GM366_TJOVERV366,1999-06-17T00:00:00-03:00,0.00894602888085284,,
4726,GM366_TJOVERV366,1999-06-18T00:00:00-03:00,0.00579341260191022,,
4727,GM366_TJOVERV366,1999-06-19T00:00:00-03:00,,,
4728,GM366_TJOVERV366,1999-06-20T00:00:00-03:00,,,
4729,GM366_TJOVERV366,1999-06-21T00:00:00-03:00,0.005865296032087,,
4730,GM366_TJOVERV366,1999-06-22T00:00:00-03:00,0.00590042670083711,,
4731,GM366_TJOVERV366,1999-06-23T00:00:00-03:00,0.00589450801507931,,
4732,GM366_TJOVERV366,1999-06-24T00:00:00-03:00,0.00634231551739631,,
4733,GM366_TJOVERV366,1999-06-25T00:00:00-03:00,0.00664134550531455,,
4734,GM366_TJOVERV366,1999-06-26T00:00:00-03:00,,,
4735,GM366_TJOVERV366,1999-06-27T00:00:00-03:00,,,
4736,GM366_TJOVERV366,1999-06-28T00:00:00-03:00,0.00679685278435715,,
4737,GM366_TJOVERV366,1999-06-29T00:00:00-03:00,0.00683800131048803,,
4738,GM366_TJOVERV366,1999-06-30T00:00:00-03:00,0.0067516155214699,,
4739,GM366_TJOVERV366,1999-07-01T00:00:00-03:00,0.00657958562665384,,
4740,GM366_TJOVERV366,1999-07-02T00:00:00-03:00,0.00626164765491072,,
4741,GM366_TJOVERV366,1999-07-03T00:00:00-03:00,,,
4742,GM366_TJOVERV366,1999-07-04T00:00:00-03:00,,,
4743,GM366_TJOVERV366,1999-07-05T00:00:00-03:00,0.00573476321690375,,
4744,GM366_TJOVERV366,1999-07-06T00:00:00-03:00,0.0050457256040677,,
4745,GM366_TJOVERV366,1999-07-07T00:00:00-03:00,0.00406194192851168,,
4746,GM366_TJOVERV366,1999-07-08T00:00:00-03:00,0.00405394661706191,,
4747,GM366_TJOVERV366,1999-07-09T00:00:00-03:00,0.00401149432373904,,
4748,GM366_TJOVERV366,1999-07-10T00:00:00-03:00,,,
4749,GM366_TJOVERV366,1999-07-11T00:00:00-03:00,,,
4750,GM366_TJOVERV366,1999-07-12T00:00:00-03:00,0.00392114918510577,,
4751,GM366_TJOVERV366,1999-07-13T00:00:00-03:00,0.00379846861640313,,
4752,GM366_TJOVERV366,1999-07-14T00:00:00-03:00,0.00364358978234541,,
4753,GM366_TJOVERV366,1999-07-15T00:00:00-03:00,0.00342928917639336,,
4754,GM366_TJOVERV366,1999-07-16T00:00:00-03:00,0.00316619119973562,,
4755,GM366_TJOVERV366,1999-07-17T00:00:00-03:00,,,
4756,GM366_TJOVERV366,1999-07-18T00:00:00-03:00,,,
4757,GM366_TJOVERV366,1999-07-19T00:00:00-03:00,0.00282808523383005,,
4758,GM366_TJOVERV366,1999-07-20T00:00:00-03:00,0.0023832436603765,,
4759,GM366_TJOVERV366,1999-07-21T00:00:00-03:00,0.00175215507763693,,
4760,GM366_TJOVERV366,1999-07-22T00:00:00-03:00,0.000551485826732562,,
4761,GM366_TJOVERV366,1999-07-23T00:00:00-03:00,0.000565913876953593,,
4762,GM366_TJOVERV366,1999-07-24T00:00:00-03:00,,,
4763,GM366_TJOVERV366,1999-07-25T00:00:00-03:00,,,
4764,GM366_TJOVERV366,1999-07-26T00:00:00-03:00,0.000581050935981988,,
4765,GM366_TJOVERV366,1999-07-27T00:00:00-03:00,0.000591637581702872,,
4766,GM366_TJOVERV366,1999-07-28T00:00:00-03:00,0.00060258017691761,,
4767,GM366_TJOVERV366,1999-07-29T00:00:00-03:00,0.00249990723954731,,
4768,GM366_TJOVERV366,1999-07-30T00:00:00-03:00,0.00340116152548086,,
4769,GM366_TJOVERV366,1999-07-31T00:00:00-03:00,,,
4770,GM366_TJOVERV366,1999-08-01T00:00:00-03:00,,,
4771,GM366_TJOVERV366,1999-08-02T00:00:00-03:00,0.00402882419527308,,
4772,GM366_TJOVERV366,1999-08-03T00:00:00-03:00,0.00446107560828448,,
4773,GM366_TJOVERV366,1999-08-04T00:00:00-03:00,0.00481458008681509,,
4774,GM366_TJOVERV366,1999-08-05T00:00:00-03:00,0.00508823688273258,,
4775,GM366_TJOVERV366,1999-08-06T00:00:00-03:00,0.005288040184308,,
4776,GM366_TJOVERV366,1999-08-07T00:00:00-03:00,,,
4777,GM366_TJOVERV366,1999-08-08T00:00:00-03:00,,,
4778,GM366_TJOVERV366,1999-08-09T00:00:00-03:00,0.00542936917852446,,
4779,GM366_TJOVERV366,1999-08-10T00:00:00-03:00,0.00550734196577054,,
4780,GM366_TJOVERV366,1999-08-11T00:00:00-03:00,0.00553630953212895,,
4781,GM366_TJOVERV366,1999-08-12T00:00:00-03:00,0.00551468133301831,,
4782,GM366_TJOVERV366,1999-08-13T00:00:00-03:00,0.00543800146543464,,
4783,GM366_TJOVERV366,1999-08-14T00:00:00-03:00,,,
4784,GM366_TJOVERV366,1999-08-15T00:00:00-03:00,,,
4785,GM366_TJOVERV366,1999-08-16T00:00:00-03:00,0.00531173996644011,,
4786,GM366_TJOVERV366,1999-08-17T00:00:00-03:00,0.00513270251337613,,
4787,GM366_TJOVERV366,1999-08-18T00:00:00-03:00,0.00489634852300284,,
4788,GM366_TJOVERV366,1999-08-19T00:00:00-03:00,0.00459515769344533,,
4789,GM366_TJOVERV366,1999-08-20T00:00:00-03:00,0.00422517910282513,,
4790,GM366_TJOVERV366,1999-08-21T00:00:00-03:00,,,
4791,GM366_TJOVERV366,1999-08-22T00:00:00-03:00,,,
4792,GM366_TJOVERV366,1999-08-23T00:00:00-03:00,0.00374924013162873,,
4793,GM366_TJOVERV366,1999-08-24T00:00:00-03:00,0.00313190646113838,,
4794,GM366_TJOVERV366,1999-08-25T00:00:00-03:00,0.00226273567818703,,
4795,GM366_TJOVERV366,1999-08-26T00:00:00-03:00,4.28202582117495e-05,,
4796,GM366_TJOVERV366,1999-08-27T00:00:00-03:00,4.24291974340416e-05,,
4797,GM366_TJOVERV366,1999-08-28T00:00:00-03:00,,,
4798,GM366_TJOVERV366,1999-08-29T00:00:00-03:00,,,
4799,GM366_TJOVERV366,1999-08-30T00:00:00-03:00,4.24291974340416e-05,,
4800,GM366_TJOVERV366,1999-08-31T00:00:00-03:00,4.28202582117495e-05,,
4801,GM366_TJOVERV366,1999-09-01T00:00:00-03:00,4.28202582117495e-05,,
4802,GM366_TJOVERV366,1999-09-02T00:00:00-03:00,4.28202582117495e-05,,
4803,GM366_TJOVERV366,1999-09-03T00:00:00-03:00,4.93312533892942e-05,,
4804,GM366_TJOVERV366,1999-09-04T00:00:00-03:00,,,
4805,GM366_TJOVERV366,1999-09-05T00:00:00-03:00,,,
